Id,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Latitude,Longitude,restaurants,stores,transport,school,nightlife,golf,park,grocery,service,recreational,cultural,leisure
389,RL,93.0,9382,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,College Creek,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1468,1468,GasA,Ex,Y,SBrkr,0,1479,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,577,TA,TA,Y,120,25,0,0,0,0,0,None,None,0,7,2008,WD,Normal,191000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
397,RL,60.0,7200,Pave,None,Reg,Low,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,777,Unf,0,117,894,GasA,TA,Y,SBrkr,0,894,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,RFn,2,600,TA,TA,Y,215,0,0,0,0,0,0,None,None,0,9,2009,WD,Normal,123000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
402,RL,65.0,8767,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1286,1310,GasA,Ex,Y,SBrkr,0,1310,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,400,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,7,2006,New,Partial,164990,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
429,RL,64.0,6762,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,No,GLQ,664,Unf,0,544,1208,GasA,Ex,Y,SBrkr,0,1208,1,0,2,0,2,1,Gd,6,Typ,0,None,Attchd,RFn,2,628,TA,TA,Y,105,54,0,0,0,0,0,None,None,0,9,2007,New,Partial,195400,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
436,RL,43.0,10667,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,College Creek,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,385,ALQ,344,70,799,GasA,Ex,Y,SBrkr,0,1661,1,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,550,TA,TA,Y,158,61,0,0,0,0,0,None,None,0,4,2009,ConLw,Normal,212000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
445,RL,70.0,8750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642,Unf,0,273,915,GasA,Ex,Y,SBrkr,0,1908,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,Unf,2,493,TA,TA,Y,144,133,0,0,0,0,0,None,None,0,7,2008,WD,Normal,210000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
465,RL,60.0,8430,Pave,None,Reg,HLS,AllPub,Inside,Mod,College Creek,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,616,Unf,0,424,1040,GasA,TA,Y,SBrkr,0,1040,0,0,2,0,3,1,TA,5,Typ,0,None,None,None,0,0,None,None,Y,0,0,0,0,0,0,0,None,None,0,8,2009,WD,Normal,124000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
477,RL,75.0,13125,Pave,None,Reg,Lvl,AllPub,Inside,Mod,College Creek,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,994,Unf,0,484,1478,GasA,Ex,Y,SBrkr,0,1493,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,508,TA,TA,Y,140,39,0,0,0,0,0,None,None,0,4,2008,WD,Normal,208900,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
479,RL,79.0,10637,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288,Unf,0,417,1705,GasA,Ex,Y,SBrkr,0,1718,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,826,TA,TA,Y,208,44,0,0,0,0,0,None,None,0,9,2009,WD,Normal,297000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
519,RL,70.04995836802665,9531,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,College Creek,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,706,Unf,0,88,794,GasA,Ex,Y,SBrkr,0,1796,1,0,2,1,3,1,TA,7,Typ,0,None,Attchd,RFn,2,546,TA,TA,Y,0,36,0,0,0,0,0,MnPrv,None,0,5,2007,WD,Normal,211000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
537,RL,57.0,8924,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,College Creek,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,880,880,GasA,Ex,Y,SBrkr,0,1724,0,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,Fin,2,527,TA,TA,Y,120,155,0,0,0,0,0,None,None,0,7,2008,WD,Normal,188000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
540,RL,70.04995836802665,11423,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1358,Unf,0,223,1581,GasA,Ex,Y,SBrkr,0,1601,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,670,TA,TA,Y,180,0,0,0,0,0,0,MnPrv,Shed,2000,5,2010,WD,Normal,272000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
591,RL,64.0,8320,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,490,Unf,0,280,770,GasA,Ex,Y,SBrkr,0,1582,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,520,TA,TA,Y,0,45,0,0,0,0,0,None,None,0,9,2008,WD,Normal,185900,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
594,RM,70.04995836802665,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,848,GasA,Ex,Y,SBrkr,0,848,1,0,1,0,1,1,Gd,4,Typ,0,None,Attchd,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,0,None,None,0,5,2009,WD,Normal,140000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
595,RL,88.0,7990,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,924,924,GasA,TA,Y,SBrkr,0,924,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,None,0,4,2008,WD,Normal,110000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
605,RL,88.0,12803,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,922,Unf,0,572,1494,GasA,Ex,Y,SBrkr,0,1494,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,530,TA,TA,Y,192,36,0,0,0,0,0,None,None,0,9,2008,WD,Normal,221000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
607,RL,82.0,12464,Pave,None,IR2,Low,AllPub,Corner,Mod,College Creek,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,732,Unf,0,308,1040,GasA,Gd,Y,SBrkr,0,1040,1,0,1,0,3,1,Gd,6,Typ,0,None,Detchd,Unf,2,576,TA,TA,Y,168,0,0,0,0,0,0,GdPrv,None,0,11,2009,WD,Normal,152000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
611,RL,70.04995836802665,11050,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,904,Unf,0,536,1440,GasA,Ex,Y,SBrkr,0,2153,1,0,2,1,3,1,Ex,8,Typ,2,Ex,Attchd,Fin,3,736,TA,TA,Y,253,142,0,0,0,0,0,None,None,0,5,2009,WD,Normal,313000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
613,RL,70.04995836802665,11885,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,Av,GLQ,990,Unf,0,309,1299,GasA,Ex,Y,SBrkr,0,1872,1,0,2,1,3,1,Ex,7,Typ,1,TA,BuiltIn,RFn,2,531,TA,TA,Y,160,122,0,0,0,0,0,None,None,0,11,2009,WD,Normal,261500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
653,RL,70.0,8750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,880,880,GasA,Ex,Y,SBrkr,0,1716,0,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,RFn,2,512,TA,TA,Y,0,120,0,0,0,0,0,None,None,0,7,2009,WD,Normal,191000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
671,RL,64.0,8633,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,College Creek,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193,Unf,0,545,738,GasA,Ex,Y,SBrkr,0,1476,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,Fin,2,540,TA,TA,Y,100,35,0,0,0,0,0,None,None,0,2,2009,WD,Normal,173500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
684,RL,90.0,11248,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,College Creek,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1059,Unf,0,567,1626,GasA,Ex,Y,SBrkr,0,1668,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,3,702,TA,TA,Y,257,45,0,0,0,0,0,None,None,0,7,2007,WD,Normal,285000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
691,RM,70.04995836802665,4426,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,697,Unf,0,151,848,GasA,Ex,Y,SBrkr,0,848,1,0,1,0,1,1,Gd,3,Typ,1,TA,Attchd,RFn,2,420,TA,TA,Y,149,0,0,0,0,0,0,None,None,0,5,2008,WD,Normal,141000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
705,RL,70.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712,Unf,0,761,1473,GasA,Ex,Y,SBrkr,0,1484,1,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,2,606,TA,TA,Y,0,35,0,144,0,0,0,None,None,0,5,2010,WD,Normal,213000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
720,RL,69.0,9920,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,Unf,0,448,971,GasA,TA,Y,SBrkr,0,971,0,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,Unf,1,300,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,5,2006,WD,Normal,128500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
722,RM,70.04995836802665,4426,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,0,848,1,0,1,0,1,1,Gd,3,Typ,0,None,Attchd,RFn,2,420,TA,TA,Y,160,0,0,0,0,0,0,None,None,0,5,2010,WD,Normal,143000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
728,RL,64.0,7314,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,508,1232,GasA,Ex,Y,SBrkr,0,1232,1,0,2,0,2,1,Gd,6,Typ,0,None,Attchd,RFn,2,632,TA,TA,Y,132,0,0,0,0,0,0,None,None,0,2,2009,WD,Normal,194500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
733,RL,75.0,11404,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252,Unf,0,901,1153,GasA,Ex,Y,SBrkr,0,2031,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Fin,2,541,TA,TA,Y,192,84,0,0,0,0,0,None,None,0,7,2008,WD,Normal,222500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
740,RL,65.0,9313,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,864,864,GasA,Ex,Y,SBrkr,0,1728,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,RFn,2,572,TA,TA,Y,187,56,0,0,0,0,0,None,None,0,4,2009,WD,Normal,190000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
753,RL,79.0,9236,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200,Unf,0,279,1479,GasA,Ex,Y,SBrkr,0,1494,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,576,TA,TA,Y,168,27,0,0,0,0,0,None,None,0,7,2006,WD,Normal,217000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
757,RL,68.0,10769,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,846,866,GasA,Ex,Y,SBrkr,0,1768,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,RFn,2,578,TA,TA,Y,144,105,0,0,0,0,0,None,None,0,4,2009,WD,Normal,212000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
769,RL,70.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1836,1860,GasA,Ex,Y,SBrkr,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,484,TA,TA,Y,120,33,0,0,0,0,0,None,None,0,10,2006,WD,Normal,216837,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
777,RL,86.0,11210,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1594,1614,GasA,Ex,Y,SBrkr,0,1614,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,3,865,TA,TA,Y,144,59,0,0,0,0,0,None,None,0,7,2006,New,Partial,221500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
783,RL,67.0,16285,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1413,1413,GasA,Ex,Y,SBrkr,0,1430,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,605,TA,TA,Y,0,33,0,0,0,0,0,None,None,0,6,2009,WD,Normal,187100,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
803,RL,63.0,8199,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,GasA,Ex,Y,SBrkr,0,1456,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,410,TA,TA,Y,36,18,0,0,0,0,0,None,None,0,10,2008,WD,Normal,189000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
812,RM,70.04995836802665,4438,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,0,848,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,0,None,None,0,6,2008,ConLD,Normal,144500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
816,RL,48.0,12137,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,College Creek,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1649,1649,GasA,Ex,Y,SBrkr,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,598,TA,TA,Y,0,34,0,0,0,0,0,None,None,0,5,2010,WD,Normal,224900,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
821,RL,72.0,7226,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,College Creek,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,0,1640,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,595,TA,TA,Y,0,45,0,0,0,0,0,None,None,0,6,2008,WD,Normal,183000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
833,RL,44.0,9548,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,College Creek,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,Ex,Y,SBrkr,0,1829,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,613,TA,TA,Y,192,39,0,0,0,0,0,None,None,0,1,2010,WD,Normal,237000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
839,RL,75.0,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,Ex,Y,SBrkr,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,None,Attchd,Unf,1,352,TA,TA,Y,278,0,0,0,0,0,0,None,None,0,6,2008,WD,Normal,144000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
848,RL,36.0,15523,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,College Creek,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,Ex,Y,SBrkr,0,864,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,Unf,1,338,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,8,2009,WD,Normal,133500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
851,RM,36.0,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,189,848,GasA,Ex,Y,SBrkr,0,848,1,0,1,0,1,1,Gd,3,Typ,0,None,Attchd,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,0,None,None,0,11,2007,WD,Normal,131500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
857,RL,70.04995836802665,10970,Pave,None,IR1,Low,AllPub,Inside,Mod,College Creek,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505,LwQ,435,0,940,GasA,TA,Y,SBrkr,0,1026,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,2,576,TA,Fa,Y,0,0,34,0,0,0,0,MnPrv,None,0,10,2008,WD,Normal,147000,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
872,RL,70.0,8750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Gd,TA,No,GLQ,505,Unf,0,299,804,GasA,Ex,Y,SBrkr,0,1682,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,RFn,2,523,TA,TA,Y,0,77,0,0,0,0,0,None,None,0,6,2010,WD,Normal,200500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
880,RL,70.04995836802665,7000,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,College Creek,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,646,Unf,0,218,864,GasA,Ex,Y,SBrkr,0,864,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,0,GdWo,None,0,7,2009,WD,Normal,136500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
912,RL,70.04995836802665,9286,Pave,None,IR1,Lvl,AllPub,CulDSac,Mod,College Creek,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196,Unf,0,1072,1268,GasA,TA,Y,SBrkr,0,1268,0,0,1,1,3,1,Gd,5,Typ,0,None,Detchd,Unf,1,252,TA,TA,Y,173,0,0,0,0,0,0,None,None,0,10,2009,WD,Normal,143500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
929,RL,70.04995836802665,11838,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,College Creek,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,0,1788,0,0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,RFn,2,522,TA,TA,Y,202,151,0,0,0,0,0,None,None,0,6,2009,WD,Normal,236500,42.0237078,-93.6475771,1,1,0,1,1,0,0,1,1,1,1,0
